geo,iso-cc,geotype,key,value,population,quote,date
Saarland,DE,state,ind_prof,1104,986887,,2021-01-08
Saarland,DE,state,ind_med,0,986887,,2021-01-08
Saarland,DE,state,ind_pflege,2938,986887,,2021-01-08
Sachsen,DE,state,sum,17991,4071971,0.44,2021-01-08
Sachsen,DE,state,delta_vortag,2398,4071971,,2021-01-08
Sachsen,DE,state,ind_alter,1024,4071971,,2021-01-08
Sachsen,DE,state,ind_prof,15283,4071971,,2021-01-08
Sachsen,DE,state,ind_med,1,4071971,,2021-01-08
Sachsen,DE,state,ind_pflege,2707,4071971,,2021-01-08
Sachsen-Anhalt,DE,state,sum,20799,2194782,0.95,2021-01-08
Sachsen-Anhalt,DE,state,delta_vortag,1400,2194782,,2021-01-08
Sachsen-Anhalt,DE,state,ind_alter,6427,2194782,,2021-01-08
Sachsen-Anhalt,DE,state,ind_prof,10228,2194782,,2021-01-08
Sachsen-Anhalt,DE,state,ind_med,987,2194782,,2021-01-08
Sachsen-Anhalt,DE,state,ind_pflege,10214,2194782,,2021-01-08
Schleswig-Holstein,DE,state,sum,28241,2903773,0.97,2021-01-08
Schleswig-Holstein,DE,state,delta_vortag,3936,2903773,,2021-01-08
Schleswig-Holstein,DE,state,ind_alter,6486,2903773,,2021-01-08
Schleswig-Holstein,DE,state,ind_prof,12623,2903773,,2021-01-08
Schleswig-Holstein,DE,state,ind_med,3947,2903773,,2021-01-08
Schleswig-Holstein,DE,state,ind_pflege,10551,2903773,,2021-01-08
Thüringen,DE,state,sum,10512,2133378,0.49,2021-01-08
Thüringen,DE,state,delta_vortag,1000,2133378,,2021-01-08
Thüringen,DE,state,ind_alter,903,2133378,,2021-01-08
Thüringen,DE,state,ind_prof,8583,2133378,,2021-01-08
Thüringen,DE,state,ind_med,25,2133378,,2021-01-08
Thüringen,DE,state,ind_pflege,924,2133378,,2021-01-08
Germany,DE,nation,sum,532878,83166711,0.64,2021-01-08
Germany,DE,nation,delta_vortag,50066,83166711,,2021-01-08
Germany,DE,nation,ind_alter,122622,83166711,,2021-01-08
Germany,DE,nation,ind_prof,261536,83166711,,2021-01-08
Germany,DE,nation,ind_med,20043,83166711,,2021-01-08
Germany,DE,nation,ind_pflege,206772,83166711,,2021-01-08
Baden-Württemberg,DE,state,sum,65488,11100394,0.59,2021-01-10
Baden-Württemberg,DE,state,delta_vortag,4369,11100394,,2021-01-10
Baden-Württemberg,DE,state,ind_alter,35369,11100394,,2021-01-10
Baden-Württemberg,DE,state,ind_prof,19392,11100394,,2021-01-10
Baden-Württemberg,DE,state,ind_med,2838,11100394,,2021-01-10
Baden-Württemberg,DE,state,ind_pflege,10274,11100394,,2021-01-10
Bayern,DE,state,sum,120136,13124737,0.92,2021-01-10
Bayern,DE,state,delta_vortag,12109,13124737,,2021-01-10
Bayern,DE,state,ind_alter,27674,13124737,,2021-01-10
Bayern,DE,state,ind_prof,59598,13124737,,2021-01-10
Bayern,DE,state,ind_med,2117,13124737,,2021-01-10
Bayern,DE,state,ind_pflege,41058,13124737,,2021-01-10
Berlin,DE,state,sum,32014,3669491,0.87,2021-01-10
Berlin,DE,state,delta_vortag,1026,3669491,,2021-01-10
Berlin,DE,state,ind_alter,21120,3669491,,2021-01-10
Berlin,DE,state,ind_prof,10308,3669491,,2021-01-10
Berlin,DE,state,ind_med,105,3669491,,2021-01-10
Berlin,DE,state,ind_pflege,19661,3669491,,2021-01-10
Brandenburg,DE,state,sum,14063,2521893,0.56,2021-01-10
Brandenburg,DE,state,delta_vortag,0,2521893,,2021-01-10
Brandenburg,DE,state,ind_alter,1682,2521893,,2021-01-10
Brandenburg,DE,state,ind_prof,12236,2521893,,2021-01-10
Brandenburg,DE,state,ind_med,87,2521893,,2021-01-10
Brandenburg,DE,state,ind_pflege,982,2521893,,2021-01-10
Bremen,DE,state,sum,6303,681202,0.93,2021-01-10
Bremen,DE,state,delta_vortag,491,681202,,2021-01-10
Bremen,DE,state,ind_alter,1070,681202,,2021-01-10
Bremen,DE,state,ind_prof,2607,681202,,2021-01-10
Bremen,DE,state,ind_med,43,681202,,2021-01-10
Bremen,DE,state,ind_pflege,2426,681202,,2021-01-10
Hamburg,DE,state,sum,12695,1847253,0.69,2021-01-10
Hamburg,DE,state,delta_vortag,1336,1847253,,2021-01-10
Hamburg,DE,state,ind_alter,4312,1847253,,2021-01-10
Hamburg,DE,state,ind_prof,6397,1847253,,2021-01-10
Hamburg,DE,state,ind_med,144,1847253,,2021-01-10
Hamburg,DE,state,ind_pflege,3361,1847253,,2021-01-10
Hessen,DE,state,sum,54361,6288080,0.86,2021-01-10
Hessen,DE,state,delta_vortag,2120,6288080,,2021-01-10
Hessen,DE,state,ind_alter,14595,6288080,,2021-01-10
Hessen,DE,state,ind_prof,31645,6288080,,2021-01-10
Hessen,DE,state,ind_med,2723,6288080,,2021-01-10
Hessen,DE,state,ind_pflege,20567,6288080,,2021-01-10
Mecklenburg-Vorpommern,DE,state,sum,25141,1608138,1.56,2021-01-10
Mecklenburg-Vorpommern,DE,state,delta_vortag,0,1608138,,2021-01-10
Mecklenburg-Vorpommern,DE,state,ind_alter,1473,1608138,,2021-01-10
Mecklenburg-Vorpommern,DE,state,ind_prof,13122,1608138,,2021-01-10
Mecklenburg-Vorpommern,DE,state,ind_med,194,1608138,,2021-01-10
Mecklenburg-Vorpommern,DE,state,ind_pflege,11541,1608138,,2021-01-10
Niedersachsen,DE,state,sum,45342,7993608,0.57,2021-01-10
Niedersachsen,DE,state,delta_vortag,513,7993608,,2021-01-10
Niedersachsen,DE,state,ind_alter,9968,7993608,,2021-01-10
Niedersachsen,DE,state,ind_prof,22613,7993608,,2021-01-10
Niedersachsen,DE,state,ind_med,8519,7993608,,2021-01-10
Niedersachsen,DE,state,ind_pflege,25233,7993608,,2021-01-10
Nordrhein-Westfalen,DE,state,sum,114762,17947221,0.64,2021-01-10
Nordrhein-Westfalen,DE,state,delta_vortag,3676,17947221,,2021-01-10
Nordrhein-Westfalen,DE,state,ind_alter,,17947221,,2021-01-10
Nordrhein-Westfalen,DE,state,ind_prof,52000,17947221,,2021-01-10
Nordrhein-Westfalen,DE,state,ind_med,,17947221,,2021-01-10
Nordrhein-Westfalen,DE,state,ind_pflege,62770,17947221,,2021-01-10
Rheinland-Pfalz,DE,state,sum,29994,4093903,0.73,2021-01-10
Rheinland-Pfalz,DE,state,delta_vortag,1866,4093903,,2021-01-10
Rheinland-Pfalz,DE,state,ind_alter,3852,4093903,,2021-01-10
Rheinland-Pfalz,DE,state,ind_prof,16859,4093903,,2021-01-10
Rheinland-Pfalz,DE,state,ind_med,5,4093903,,2021-01-10
Rheinland-Pfalz,DE,state,ind_pflege,9278,4093903,,2021-01-10
Saarland,DE,state,sum,9157,986887,0.93,2021-01-10
Saarland,DE,state,delta_vortag,0,986887,,2021-01-10
Saarland,DE,state,ind_alter,6956,986887,,2021-01-10
Saarland,DE,state,ind_prof,1229,986887,,2021-01-10
Saarland,DE,state,ind_med,,986887,,2021-01-10
Saarland,DE,state,ind_pflege,3253,986887,,2021-01-10
Sachsen,DE,state,sum,19756,4071971,0.49,2021-01-10
Sachsen,DE,state,delta_vortag,715,4071971,,2021-01-10
Sachsen,DE,state,ind_alter,1357,4071971,,2021-01-10
Sachsen,DE,state,ind_prof,16051,4071971,,2021-01-10
Sachsen,DE,state,ind_med,1,4071971,,2021-01-10
Sachsen,DE,state,ind_pflege,3704,4071971,,2021-01-10
Sachsen-Anhalt,DE,state,sum,21914,2194782,1.0,2021-01-10
Sachsen-Anhalt,DE,state,delta_vortag,0,2194782,,2021-01-10
Sachsen-Anhalt,DE,state,ind_alter,6860,2194782,,2021-01-10
Sachsen-Anhalt,DE,state,ind_prof,10787,2194782,,2021-01-10
Sachsen-Anhalt,DE,state,ind_med,1057,2194782,,2021-01-10
Sachsen-Anhalt,DE,state,ind_pflege,10698,2194782,,2021-01-10
Schleswig-Holstein,DE,state,sum,31431,2903773,1.08,2021-01-10
Schleswig-Holstein,DE,state,delta_vortag,0,2903773,,2021-01-10
Schleswig-Holstein,DE,state,ind_alter,7457,2903773,,2021-01-10
Schleswig-Holstein,DE,state,ind_prof,13050,2903773,,2021-01-10
Schleswig-Holstein,DE,state,ind_med,4301,2903773,,2021-01-10
Schleswig-Holstein,DE,state,ind_pflege,12323,2903773,,2021-01-10
Thüringen,DE,state,sum,10790,2133378,0.51,2021-01-10
Thüringen,DE,state,delta_vortag,0,2133378,,2021-01-10
Thüringen,DE,state,ind_alter,903,2133378,,2021-01-10
Thüringen,DE,state,ind_prof,8861,2133378,,2021-01-10
Thüringen,DE,state,ind_med,25,2133378,,2021-01-10
Thüringen,DE,state,ind_pflege,924,2133378,,2021-01-10
Germany,DE,nation,sum,613347,83166711,0.74,2021-01-10
Germany,DE,nation,delta_vortag,28221,83166711,,2021-01-10
Germany,DE,nation,ind_alter,144648,83166711,,2021-01-10
Germany,DE,nation,ind_prof,296755,83166711,,2021-01-10
Germany,DE,nation,ind_med,22159,83166711,,2021-01-10
Germany,DE,nation,ind_pflege,238053,83166711,,2021-01-10
Baden-Württemberg,DE,state,sum,73776,11100394,0.66,2021-01-11
Baden-Württemberg,DE,state,delta_vortag,5286,11100394,,2021-01-11
Baden-Württemberg,DE,state,ind_alter,38372,11100394,,2021-01-11
Baden-Württemberg,DE,state,ind_prof,20848,11100394,,2021-01-11
Baden-Württemberg,DE,state,ind_med,2909,11100394,,2021-01-11
Baden-Württemberg,DE,state,ind_pflege,11326,11100394,,2021-01-11
Bayern,DE,state,sum,135986,13124737,1.04,2021-01-11
Bayern,DE,state,delta_vortag,15850,13124737,,2021-01-11
Bayern,DE,state,ind_alter,31681,13124737,,2021-01-11
Bayern,DE,state,ind_prof,68550,13124737,,2021-01-11
Bayern,DE,state,ind_med,2310,13124737,,2021-01-11
Bayern,DE,state,ind_pflege,44715,13124737,,2021-01-11
Berlin,DE,state,sum,33798,3669491,0.92,2021-01-11
Berlin,DE,state,delta_vortag,1784,3669491,,2021-01-11
Berlin,DE,state,ind_alter,22634,3669491,,2021-01-11
Berlin,DE,state,ind_prof,10632,3669491,,2021-01-11
Berlin,DE,state,ind_med,105,3669491,,2021-01-11
Berlin,DE,state,ind_pflege,20422,3669491,,2021-01-11
Brandenburg,DE,state,sum,15091,2521893,0.6,2021-01-11
Brandenburg,DE,state,delta_vortag,1028,2521893,,2021-01-11
Brandenburg,DE,state,ind_alter,2426,2521893,,2021-01-11
Brandenburg,DE,state,ind_prof,12430,2521893,,2021-01-11
Brandenburg,DE,state,ind_med,118,2521893,,2021-01-11
Brandenburg,DE,state,ind_pflege,1162,2521893,,2021-01-11
Bremen,DE,state,sum,6999,681202,1.03,2021-01-11
Bremen,DE,state,delta_vortag,682,681202,,2021-01-11
Bremen,DE,state,ind_alter,1073,681202,,2021-01-11
Bremen,DE,state,ind_prof,2993,681202,,2021-01-11
Bremen,DE,state,ind_med,44,681202,,2021-01-11
Bremen,DE,state,ind_pflege,2733,681202,,2021-01-11
Hamburg,DE,state,sum,14273,1847253,0.77,2021-01-11
Hamburg,DE,state,delta_vortag,1578,1847253,,2021-01-11
Hamburg,DE,state,ind_alter,4944,1847253,,2021-01-11
Hamburg,DE,state,ind_prof,6649,1847253,,2021-01-11
Hamburg,DE,state,ind_med,692,1847253,,2021-01-11
Hamburg,DE,state,ind_pflege,3675,1847253,,2021-01-11
Hessen,DE,state,sum,57475,6288080,0.91,2021-01-11
Hessen,DE,state,delta_vortag,3114,6288080,,2021-01-11
Hessen,DE,state,ind_alter,15315,6288080,,2021-01-11
Hessen,DE,state,ind_prof,33237,6288080,,2021-01-11
Hessen,DE,state,ind_med,2915,6288080,,2021-01-11
Hessen,DE,state,ind_pflege,22059,6288080,,2021-01-11
Mecklenburg-Vorpommern,DE,state,sum,26926,1608138,1.67,2021-01-11
Mecklenburg-Vorpommern,DE,state,delta_vortag,1553,1608138,,2021-01-11
Mecklenburg-Vorpommern,DE,state,ind_alter,1596,1608138,,2021-01-11
Mecklenburg-Vorpommern,DE,state,ind_prof,13895,1608138,,2021-01-11
Mecklenburg-Vorpommern,DE,state,ind_med,342,1608138,,2021-01-11
Mecklenburg-Vorpommern,DE,state,ind_pflege,12311,1608138,,2021-01-11
Niedersachsen,DE,state,sum,54168,7993608,0.68,2021-01-11
Niedersachsen,DE,state,delta_vortag,7607,7993608,,2021-01-11
Niedersachsen,DE,state,ind_alter,11768,7993608,,2021-01-11
Niedersachsen,DE,state,ind_prof,27608,7993608,,2021-01-11
Niedersachsen,DE,state,ind_med,9632,7993608,,2021-01-11
Niedersachsen,DE,state,ind_pflege,29107,7993608,,2021-01-11
Nordrhein-Westfalen,DE,state,sum,124637,17947221,0.69,2021-01-11
Nordrhein-Westfalen,DE,state,delta_vortag,3783,17947221,,2021-01-11
Nordrhein-Westfalen,DE,state,ind_alter,0,17947221,,2021-01-11
Nordrhein-Westfalen,DE,state,ind_prof,57067,17947221,,2021-01-11
Nordrhein-Westfalen,DE,state,ind_med,0,17947221,,2021-01-11
Nordrhein-Westfalen,DE,state,ind_pflege,67578,17947221,,2021-01-11
Rheinland-Pfalz,DE,state,sum,36466,4093903,0.89,2021-01-11
Rheinland-Pfalz,DE,state,delta_vortag,5947,4093903,,2021-01-11
Rheinland-Pfalz,DE,state,ind_alter,7095,4093903,,2021-01-11
Rheinland-Pfalz,DE,state,ind_prof,19277,4093903,,2021-01-11
Rheinland-Pfalz,DE,state,ind_med,9,4093903,,2021-01-11
Rheinland-Pfalz,DE,state,ind_pflege,10085,4093903,,2021-01-11
Saarland,DE,state,sum,10130,986887,1.03,2021-01-11
Saarland,DE,state,delta_vortag,973,986887,,2021-01-11
Saarland,DE,state,ind_alter,7656,986887,,2021-01-11
Saarland,DE,state,ind_prof,1435,986887,,2021-01-11
Saarland,DE,state,ind_med,0,986887,,2021-01-11
Saarland,DE,state,ind_pflege,3535,986887,,2021-01-11
Sachsen,DE,state,sum,23701,4071971,0.58,2021-01-11
Sachsen,DE,state,delta_vortag,3945,4071971,,2021-01-11
Sachsen,DE,state,ind_alter,1805,4071971,,2021-01-11
Sachsen,DE,state,ind_prof,19173,4071971,,2021-01-11
Sachsen,DE,state,ind_med,1,4071971,,2021-01-11
Sachsen,DE,state,ind_pflege,4527,4071971,,2021-01-11
Sachsen-Anhalt,DE,state,sum,24413,2194782,1.11,2021-01-11
Sachsen-Anhalt,DE,state,delta_vortag,2499,2194782,,2021-01-11
Sachsen-Anhalt,DE,state,ind_alter,7572,2194782,,2021-01-11
Sachsen-Anhalt,DE,state,ind_prof,11977,2194782,,2021-01-11
Sachsen-Anhalt,DE,state,ind_med,1075,2194782,,2021-01-11
Sachsen-Anhalt,DE,state,ind_pflege,11655,2194782,,2021-01-11
Schleswig-Holstein,DE,state,sum,38426,2903773,1.32,2021-01-11
Schleswig-Holstein,DE,state,delta_vortag,3987,2903773,,2021-01-11
Schleswig-Holstein,DE,state,ind_alter,11324,2903773,,2021-01-11
Schleswig-Holstein,DE,state,ind_prof,15015,2903773,,2021-01-11
Schleswig-Holstein,DE,state,ind_med,5175,2903773,,2021-01-11
Schleswig-Holstein,DE,state,ind_pflege,16080,2903773,,2021-01-11
Thüringen,DE,state,sum,12517,2133378,0.59,2021-01-11
Thüringen,DE,state,delta_vortag,1242,2133378,,2021-01-11
Thüringen,DE,state,ind_alter,1074,2133378,,2021-01-11
Thüringen,DE,state,ind_prof,9827,2133378,,2021-01-11
Thüringen,DE,state,ind_med,45,2133378,,2021-01-11
Thüringen,DE,state,ind_pflege,1249,2133378,,2021-01-11
Germany,DE,nation,sum,688782,83166711,0.83,2021-01-11
Germany,DE,nation,delta_vortag,60858,83166711,,2021-01-11
Germany,DE,nation,ind_alter,166335,83166711,,2021-01-11
Germany,DE,nation,ind_prof,330613,83166711,,2021-01-11
Germany,DE,nation,ind_med,25372,83166711,,2021-01-11
Germany,DE,nation,ind_pflege,262219,83166711,,2021-01-11
Baden-Württemberg,DE,state,sum,76762,11100394,0.69,2021-01-12
Baden-Württemberg,DE,state,delta_vortag,5869,11100394,,2021-01-12
Baden-Württemberg,DE,state,ind_alter,41457,11100394,,2021-01-12
Baden-Württemberg,DE,state,ind_prof,22519,11100394,,2021-01-12
Baden-Württemberg,DE,state,ind_med,2980,11100394,,2021-01-12
Baden-Württemberg,DE,state,ind_pflege,12781,11100394,,2021-01-12
Bayern,DE,state,sum,150511,13124737,1.15,2021-01-12
Bayern,DE,state,delta_vortag,14525,13124737,,2021-01-12
Bayern,DE,state,ind_alter,35434,13124737,,2021-01-12
Bayern,DE,state,ind_prof,76344,13124737,,2021-01-12
Bayern,DE,state,ind_med,2606,13124737,,2021-01-12
Bayern,DE,state,ind_pflege,48443,13124737,,2021-01-12
Berlin,DE,state,sum,35893,3669491,0.98,2021-01-12
Berlin,DE,state,delta_vortag,2095,3669491,,2021-01-12
Berlin,DE,state,ind_alter,24446,3669491,,2021-01-12
Berlin,DE,state,ind_prof,11010,3669491,,2021-01-12
Berlin,DE,state,ind_med,105,3669491,,2021-01-12
Berlin,DE,state,ind_pflege,21428,3669491,,2021-01-12
Brandenburg,DE,state,sum,19590,2521893,0.78,2021-01-12
Brandenburg,DE,state,delta_vortag,4499,2521893,,2021-01-12
Brandenburg,DE,state,ind_alter,3920,2521893,,2021-01-12
Brandenburg,DE,state,ind_prof,15352,2521893,,2021-01-12
Brandenburg,DE,state,ind_med,193,2521893,,2021-01-12
Brandenburg,DE,state,ind_pflege,2009,2521893,,2021-01-12
Bremen,DE,state,sum,7753,681202,1.14,2021-01-12
Bremen,DE,state,delta_vortag,753,681202,,2021-01-12
Bremen,DE,state,ind_alter,1104,681202,,2021-01-12
Bremen,DE,state,ind_prof,3346,681202,,2021-01-12
Bremen,DE,state,ind_med,60,681202,,2021-01-12
Bremen,DE,state,ind_pflege,3115,681202,,2021-01-12
Hamburg,DE,state,sum,15980,1847253,0.87,2021-01-12
Hamburg,DE,state,delta_vortag,1707,1847253,,2021-01-12
Hamburg,DE,state,ind_alter,5578,1847253,,2021-01-12
Hamburg,DE,state,ind_prof,6866,1847253,,2021-01-12
Hamburg,DE,state,ind_med,1503,1847253,,2021-01-12
Hamburg,DE,state,ind_pflege,3891,1847253,,2021-01-12
Hessen,DE,state,sum,60344,6288080,0.96,2021-01-12
Hessen,DE,state,delta_vortag,2869,6288080,,2021-01-12
Hessen,DE,state,ind_alter,15955,6288080,,2021-01-12
Hessen,DE,state,ind_prof,34864,6288080,,2021-01-12
Hessen,DE,state,ind_med,3172,6288080,,2021-01-12
Hessen,DE,state,ind_pflege,23182,6288080,,2021-01-12
Mecklenburg-Vorpommern,DE,state,sum,29100,1608138,1.81,2021-01-12
Mecklenburg-Vorpommern,DE,state,delta_vortag,2059,1608138,,2021-01-12
Mecklenburg-Vorpommern,DE,state,ind_alter,2076,1608138,,2021-01-12
Mecklenburg-Vorpommern,DE,state,ind_prof,14928,1608138,,2021-01-12
Mecklenburg-Vorpommern,DE,state,ind_med,376,1608138,,2021-01-12
Mecklenburg-Vorpommern,DE,state,ind_pflege,13031,1608138,,2021-01-12
Niedersachsen,DE,state,sum,63200,7993608,0.79,2021-01-12
Niedersachsen,DE,state,delta_vortag,7749,7993608,,2021-01-12
Niedersachsen,DE,state,ind_alter,13316,7993608,,2021-01-12
Niedersachsen,DE,state,ind_prof,32710,7993608,,2021-01-12
Niedersachsen,DE,state,ind_med,10409,7993608,,2021-01-12
Niedersachsen,DE,state,ind_pflege,33078,7993608,,2021-01-12
Nordrhein-Westfalen,DE,state,sum,129472,17947221,0.72,2021-01-12
Nordrhein-Westfalen,DE,state,delta_vortag,3994,17947221,,2021-01-12
Nordrhein-Westfalen,DE,state,ind_alter,0,17947221,,2021-01-12
Nordrhein-Westfalen,DE,state,ind_prof,59599,17947221,,2021-01-12
Nordrhein-Westfalen,DE,state,ind_med,0,17947221,,2021-01-12
Nordrhein-Westfalen,DE,state,ind_pflege,69881,17947221,,2021-01-12
Rheinland-Pfalz,DE,state,sum,45326,4093903,1.11,2021-01-12
Rheinland-Pfalz,DE,state,delta_vortag,8012,4093903,,2021-01-12
Rheinland-Pfalz,DE,state,ind_alter,10246,4093903,,2021-01-12
Rheinland-Pfalz,DE,state,ind_prof,22730,4093903,,2021-01-12
Rheinland-Pfalz,DE,state,ind_med,9,4093903,,2021-01-12
Rheinland-Pfalz,DE,state,ind_pflege,12341,4093903,,2021-01-12
Saarland,DE,state,sum,11199,986887,1.13,2021-01-12
Saarland,DE,state,delta_vortag,1069,986887,,2021-01-12
Saarland,DE,state,ind_alter,8358,986887,,2021-01-12
Saarland,DE,state,ind_prof,1791,986887,,2021-01-12
Saarland,DE,state,ind_med,0,986887,,2021-01-12
Saarland,DE,state,ind_pflege,3790,986887,,2021-01-12
Sachsen,DE,state,sum,29421,4071971,0.72,2021-01-12
Sachsen,DE,state,delta_vortag,5720,4071971,,2021-01-12
Sachsen,DE,state,ind_alter,2210,4071971,,2021-01-12
Sachsen,DE,state,ind_prof,23650,4071971,,2021-01-12
Sachsen,DE,state,ind_med,1,4071971,,2021-01-12
Sachsen,DE,state,ind_pflege,5770,4071971,,2021-01-12
Sachsen-Anhalt,DE,state,sum,27320,2194782,1.24,2021-01-12
Sachsen-Anhalt,DE,state,delta_vortag,2907,2194782,,2021-01-12
Sachsen-Anhalt,DE,state,ind_alter,8533,2194782,,2021-01-12
Sachsen-Anhalt,DE,state,ind_prof,13373,2194782,,2021-01-12
Sachsen-Anhalt,DE,state,ind_med,1178,2194782,,2021-01-12
Sachsen-Anhalt,DE,state,ind_pflege,12736,2194782,,2021-01-12
Schleswig-Holstein,DE,state,sum,43162,2903773,1.49,2021-01-12
Schleswig-Holstein,DE,state,delta_vortag,4611,2903773,,2021-01-12
Schleswig-Holstein,DE,state,ind_alter,13202,2903773,,2021-01-12
Schleswig-Holstein,DE,state,ind_prof,17149,2903773,,2021-01-12
Schleswig-Holstein,DE,state,ind_med,5452,2903773,,2021-01-12
Schleswig-Holstein,DE,state,ind_pflege,18056,2903773,,2021-01-12
Thüringen,DE,state,sum,13060,2133378,0.61,2021-01-12
Thüringen,DE,state,delta_vortag,740,2133378,,2021-01-12
Thüringen,DE,state,ind_alter,1149,2133378,,2021-01-12
Thüringen,DE,state,ind_prof,9798,2133378,,2021-01-12
Thüringen,DE,state,ind_med,81,2133378,,2021-01-12
Thüringen,DE,state,ind_pflege,1491,2133378,,2021-01-12
Germany,DE,nation,sum,758093,83166711,0.91,2021-01-12
Germany,DE,nation,delta_vortag,69178,83166711,,2021-01-12
Germany,DE,nation,ind_alter,186984,83166711,,2021-01-12
Germany,DE,nation,ind_prof,366029,83166711,,2021-01-12
Germany,DE,nation,ind_med,28125,83166711,,2021-01-12
Germany,DE,nation,ind_pflege,285023,83166711,,2021-01-12
Baden-Württemberg,DE,state,sum,82300,11100394,0.74,2021-01-13
Baden-Württemberg,DE,state,delta_vortag,5538,11100394,,2021-01-13
Baden-Württemberg,DE,state,ind_alter,44631,11100394,,2021-01-13
Baden-Württemberg,DE,state,ind_prof,24154,11100394,,2021-01-13
Baden-Württemberg,DE,state,ind_med,3032,11100394,,2021-01-13
Baden-Württemberg,DE,state,ind_pflege,13719,11100394,,2021-01-13
Bayern,DE,state,sum,167915,13124737,1.28,2021-01-13
Bayern,DE,state,delta_vortag,17404,13124737,,2021-01-13
Bayern,DE,state,ind_alter,40128,13124737,,2021-01-13
Bayern,DE,state,ind_prof,84910,13124737,,2021-01-13
Bayern,DE,state,ind_med,2880,13124737,,2021-01-13
Bayern,DE,state,ind_pflege,53456,13124737,,2021-01-13
Berlin,DE,state,sum,38408,3669491,1.05,2021-01-13
Berlin,DE,state,delta_vortag,2515,3669491,,2021-01-13
Berlin,DE,state,ind_alter,26527,3669491,,2021-01-13
Berlin,DE,state,ind_prof,11540,3669491,,2021-01-13
Berlin,DE,state,ind_med,105,3669491,,2021-01-13
Berlin,DE,state,ind_pflege,22520,3669491,,2021-01-13
Brandenburg,DE,state,sum,27102,2521893,1.07,2021-01-13
Brandenburg,DE,state,delta_vortag,7512,2521893,,2021-01-13
Brandenburg,DE,state,ind_alter,5612,2521893,,2021-01-13
Brandenburg,DE,state,ind_prof,21079,2521893,,2021-01-13
Brandenburg,DE,state,ind_med,212,2521893,,2021-01-13
Brandenburg,DE,state,ind_pflege,2545,2521893,,2021-01-13
Bremen,DE,state,sum,8890,681202,1.31,2021-01-13
Bremen,DE,state,delta_vortag,1137,681202,,2021-01-13
Bremen,DE,state,ind_alter,1181,681202,,2021-01-13
Bremen,DE,state,ind_prof,4066,681202,,2021-01-13
Bremen,DE,state,ind_med,88,681202,,2021-01-13
Bremen,DE,state,ind_pflege,3420,681202,,2021-01-13
Hamburg,DE,state,sum,18150,1847253,0.98,2021-01-13
Hamburg,DE,state,delta_vortag,2129,1847253,,2021-01-13
Hamburg,DE,state,ind_alter,6274,1847253,,2021-01-13
Hamburg,DE,state,ind_prof,8161,1847253,,2021-01-13
Hamburg,DE,state,ind_med,1729,1847253,,2021-01-13
Hamburg,DE,state,ind_pflege,4195,1847253,,2021-01-13
Hessen,DE,state,sum,62171,6288080,0.99,2021-01-13
Hessen,DE,state,delta_vortag,1827,6288080,,2021-01-13
Hessen,DE,state,ind_alter,16135,6288080,,2021-01-13
Hessen,DE,state,ind_prof,35893,6288080,,2021-01-13
Hessen,DE,state,ind_med,3338,6288080,,2021-01-13
Hessen,DE,state,ind_pflege,24013,6288080,,2021-01-13
Mecklenburg-Vorpommern,DE,state,sum,32998,1608138,2.05,2021-01-13
Mecklenburg-Vorpommern,DE,state,delta_vortag,2284,1608138,,2021-01-13
Mecklenburg-Vorpommern,DE,state,ind_alter,2516,1608138,,2021-01-13
Mecklenburg-Vorpommern,DE,state,ind_prof,16644,1608138,,2021-01-13
Mecklenburg-Vorpommern,DE,state,ind_med,552,1608138,,2021-01-13
Mecklenburg-Vorpommern,DE,state,ind_pflege,14696,1608138,,2021-01-13
Niedersachsen,DE,state,sum,70444,7993608,0.88,2021-01-13
Niedersachsen,DE,state,delta_vortag,6679,7993608,,2021-01-13
Niedersachsen,DE,state,ind_alter,14524,7993608,,2021-01-13
Niedersachsen,DE,state,ind_prof,36884,7993608,,2021-01-13
Niedersachsen,DE,state,ind_med,11194,7993608,,2021-01-13
Niedersachsen,DE,state,ind_pflege,36307,7993608,,2021-01-13
Nordrhein-Westfalen,DE,state,sum,142066,17947221,0.79,2021-01-13
Nordrhein-Westfalen,DE,state,delta_vortag,9594,17947221,,2021-01-13
Nordrhein-Westfalen,DE,state,ind_alter,,17947221,,2021-01-13
Nordrhein-Westfalen,DE,state,ind_prof,66156,17947221,,2021-01-13
Nordrhein-Westfalen,DE,state,ind_med,,17947221,,2021-01-13
Nordrhein-Westfalen,DE,state,ind_pflege,75918,17947221,,2021-01-13
Rheinland-Pfalz,DE,state,sum,54189,4093903,1.32,2021-01-13
Rheinland-Pfalz,DE,state,delta_vortag,8109,4093903,,2021-01-13
Rheinland-Pfalz,DE,state,ind_alter,14321,4093903,,2021-01-13
Rheinland-Pfalz,DE,state,ind_prof,25773,4093903,,2021-01-13
Rheinland-Pfalz,DE,state,ind_med,10,4093903,,2021-01-13
Rheinland-Pfalz,DE,state,ind_pflege,14084,4093903,,2021-01-13
Saarland,DE,state,sum,12243,986887,1.24,2021-01-13
Saarland,DE,state,delta_vortag,1046,986887,,2021-01-13
Saarland,DE,state,ind_alter,9064,986887,,2021-01-13
Saarland,DE,state,ind_prof,2024,986887,,2021-01-13
Saarland,DE,state,ind_med,,986887,,2021-01-13
Saarland,DE,state,ind_pflege,4124,986887,,2021-01-13
Sachsen,DE,state,sum,34588,4071971,0.85,2021-01-13
